sample_1,sample_2,sample_3,sample_4,sample_5,sample_6,sample_7,sample_8,sample_9,sample_10,sample_11,sample_12,sample_13,sample_14,sample_15,sample_16,sample_17,sample_18,sample_19,sample_20,sample_21,sample_22,sample_23,sample_24,sample_25,sample_26,sample_27,sample_28,sample_29,sample_30
0.00074,0.000585,-0.0029924999999999995,0.00010750000000000001,0.000625,0.0004375,0.000175,0.00032,0.0003475,0.0007925,0.000785,0.0008225000000000001,0.000415,0.0011275,0.0005775,0.00032,1.25e-05,0.0001575,-4.750000000000001e-05,0.0002325,0.00027749999999999997,0.0007225,0.00074,0.0010625,-0.00015999999999999996,0.0006875,0.001465,0.0006275,0.0006525,0.000585
0.0003625,0.0006125,-0.0029899999999999996,0.0001575,0.00039,0.0003075,0.00047500000000000005,0.000465,0.0002625,0.0007025,0.00058,0.000745,0.0006525,0.0011225,0.0006299999999999999,0.0008024999999999999,0.000205,0.0004675,0.00011999999999999999,0.0005,0.0004825,0.00066,0.0006075,0.00098,-0.00028000000000000003,0.000445,0.001215,0.0004825,0.00037,0.0005675000000000001
0.0004025,0.0009175,-0.0027549999999999996,0.00045,0.000315,0.000345,0.0008849999999999999,0.000705,0.00038749999999999993,0.00040249999999999997,0.000185,0.0004175,0.0006375,0.000845,0.0005625,0.0011450000000000002,0.0006175,0.0008475000000000001,5.4999999999999995e-05,0.00068,0.0005325,0.0005549999999999999,0.0004175,0.0008399999999999999,-7.4999999999999655e-06,0.0006574999999999999,0.001045,0.0001525,7.000000000000001e-05,0.0003
0.0007825,0.0011375,-0.0026574999999999993,0.0006825,0.000455,0.000425,0.000915,0.0009325,0.0007350000000000001,0.00018,-2.499999999999993e-06,0.00011749999999999997,0.000255,0.0003625,0.0002925,0.0009499999999999999,0.0008600000000000001,0.0008175,1.4999999999999985e-05,0.00082,0.0006275,0.00069,0.0005475,0.0007725,0.00031000000000000005,0.001175,0.0012050000000000001,1.75e-05,7e-05,0.0001275
0.001015,0.001075,-0.0029950000000000003,0.0006675,0.0005549999999999999,0.00035749999999999996,0.0006575,0.0008875,0.000805,0.00034500000000000004,0.0001275,0.00018,4.7499999999999996e-05,3.9999999999999996e-05,9.999999999999998e-05,0.0005,0.000915,0.0005075,0.00031500000000000007,0.0009874999999999999,0.0008950000000000001,0.0010275000000000002,0.00094,0.000915,0.00017499999999999997,0.0013325,0.0013224999999999999,0.00012250000000000002,0.00030250000000000003,0.0001425
0.000995,0.0008275,-0.0034224999999999993,0.0006325,0.0005725000000000001,0.00029749999999999997,0.000595,0.000575,0.000545,0.00069,0.0004,0.000535,0.0001525,4.25e-05,0.0001725,0.00040500000000000003,0.00098,0.0005575,0.000835,0.00115,0.001175,0.0012075,0.001165,0.0011375,-8.000000000000006e-05,0.0011175,0.0012575,0.00019,0.00043999999999999996,0.0002825
0.001015,0.000685,-0.0034974999999999997,0.0006825,0.00053,0.0003075,0.00074,0.000365,0.0005124999999999999,0.0007750000000000001,0.0006324999999999999,0.000845,0.0003775,0.00030250000000000003,0.00043,0.000625,0.000975,0.0008424999999999999,0.00104,0.0010999999999999998,0.001175,0.0012175,0.00116,0.0012824999999999998,0.00018000000000000004,0.0010600000000000002,0.0013024999999999998,0.00029,0.0006025,0.0006125
0.0011149999999999999,0.000825,-0.0033075000000000005,0.0007050000000000001,0.0005875,0.0003325,0.0008925,0.000325,0.00061,0.00047500000000000005,0.00055,0.00073,0.0006975,0.0007199999999999999,0.00075,0.0007125,0.0008500000000000001,0.00091,0.0007899999999999999,0.0009425,0.0010125,0.0010825,0.00099,0.0012125,0.0006025,0.001065,0.001335,0.0005874999999999999,0.000965,0.0010199999999999999
0.0009625,0.00112,-0.0031875000000000002,0.00079,0.0009325,0.0004475,0.0009275,0.0002625,0.0004625,0.00019499999999999997,0.00019999999999999998,0.00035749999999999996,0.0009500000000000001,0.0010375,0.00092,0.0007225,0.0008175,0.00092,0.0006000000000000001,0.001055,0.00108,0.0009,0.0007625,0.0011175,0.000565,0.00081,0.0011225,0.0009025,0.0012925,0.00128
0.0005250000000000001,0.00123,-0.0032450000000000005,0.001005,0.001315,0.0006925,0.0007624999999999999,0.00023000000000000003,0.0003075,0.00025,4.235164736271502e-21,0.0001975,0.0009925,0.0010699999999999998,0.0008600000000000001,0.0007925,0.00091,0.00103,0.0007199999999999999,0.0013525,0.0012975,0.0007975,0.0006275,0.0012175,0.000215,0.000535,0.0008175000000000001,0.0009975000000000001,0.0012875,0.0012875
0.0001375,0.0010175,-0.00338,0.00115,0.0013350000000000002,0.0008800000000000001,0.0004825,0.00037,0.0004125,0.00040249999999999997,6.75e-05,0.00030000000000000003,0.001045,0.0011175,0.000895,0.0008775,0.0010825000000000001,0.00112,0.0009274999999999999,0.0014775,0.00141,0.0006000000000000001,0.0004375,0.0011975,1.2500000000000033e-05,0.000565,0.0006125,0.0010299999999999999,0.001125,0.001245
