sample_1,sample_2,sample_3,sample_4,sample_5,sample_6,sample_7,sample_8,sample_9,sample_10,sample_11,sample_12,sample_13,sample_14,sample_15,sample_16,sample_17,sample_18,sample_19,sample_20,sample_21,sample_22,sample_23,sample_24,sample_25,sample_26,sample_27,sample_28,sample_29,sample_30
0.000585,0.00062,0.00046750000000000003,0.0005125,0.00031000000000000005,0.0005425,0.0004275,0.0004525,0.00021749999999999997,0.00047750000000000006,0.00038,0.00039,0.000395,0.000325,0.00017250000000000002,0.00024249999999999999,0.000375,0.0003525,4.999999999999986e-06,0.00034,0.00038,0.00011749999999999998,5.2499999999999995e-05,0.00029,0.00011750000000000001,0.00016,8.25e-05,0.00030000000000000003,0.0001775,0.0001025
0.0007,0.0007075,0.0005825,0.0005725,0.00034750000000000004,0.0006575000000000001,0.00044,0.00057,0.00040750000000000004,0.0006175,0.0005549999999999999,0.000545,0.00043749999999999995,0.0004425,0.00034500000000000004,0.0004625,0.00048750000000000003,0.00043000000000000004,0.00011250000000000001,0.000485,0.000475,0.0002575,0.00028000000000000003,0.00041,0.0002025,0.00021500000000000002,0.00015,0.0004850000000000001,0.00031,0.00021250000000000002
0.0007925,0.0007925,0.0006875,0.0006925,0.00047,0.0007525,0.000505,0.000705,0.000655,0.0007175,0.00073,0.0006775,0.00046249999999999997,0.0005325,0.0005,0.000685,0.000585,0.0005525,0.000245,0.00064,0.0005875,0.00044,0.0004875,0.0005125,0.0002625,0.0002275,0.00021,0.0005325,0.00033,0.000275
0.0008075,0.0008225000000000001,0.0007825,0.0007075,0.0005524999999999999,0.0007750000000000001,0.0006000000000000001,0.0008225,0.0007474999999999999,0.0007400000000000001,0.0007850000000000001,0.0007474999999999999,0.0005099999999999999,0.000565,0.000495,0.00071,0.0006225,0.0006075000000000001,0.0003075,0.0006675,0.00065,0.00049,0.0005549999999999999,0.0005425,0.00021,0.0001975,0.0001975,0.00042249999999999997,0.00022,0.0002575
0.000625,0.0007350000000000001,0.0007325,0.00049,0.000535,0.0006275,0.000565,0.000765,0.000575,0.0005924999999999999,0.0006625,0.00067,0.0005375,0.0005275,0.00031,0.0005625,0.0005275,0.000505,0.000205,0.00049,0.0005549999999999999,0.00031249999999999995,0.000445,0.0004575,0.0001575,0.00022,0.00026250000000000004,0.00034499999999999993,0.00019,0.00027249999999999996
0.00031,0.000535,0.00042,0.0002075,0.00038500000000000003,0.000325,0.00034,0.0004825,0.00025749999999999997,0.000295,0.0004075,0.00039999999999999996,0.0003925,0.0003675,0.00011749999999999998,0.000345,0.000315,0.00026750000000000005,-4.499999999999999e-05,0.0002,0.00032,2.9999999999999997e-05,0.00022500000000000002,0.000285,0.0002925,0.00031,0.0005175000000000001,0.00043000000000000004,0.000365,0.000415
0.00010250000000000001,0.00029,0.000105,8.999999999999999e-05,0.00022,0.00010999999999999999,7.999999999999999e-05,0.000185,-1.4999999999999992e-05,4.2499999999999996e-05,0.00016250000000000002,0.000125,0.00015000000000000001,0.0001525,3.7500000000000003e-05,0.0001225,0.0001125,2.25e-05,-0.000205,-1.0000000000000003e-05,7e-05,-0.00015499999999999997,3.7500000000000003e-05,0.00010999999999999999,0.000545,0.000405,0.0007475000000000001,0.00053,0.000615,0.000545
7.25e-05,0.000155,7.5e-05,0.00013000000000000002,0.00017999999999999998,0.0001575,3.5000000000000004e-05,6.000000000000001e-05,-5.2499999999999995e-05,5.5e-05,0.0001125,0.000125,5.5e-05,9.25e-05,8.750000000000001e-05,4.75e-05,8.75e-05,-6.500000000000001e-05,-0.000125,-3.25e-05,-2.25e-05,-0.00013,2.500000000000005e-06,2.9999999999999997e-05,0.0006774999999999999,0.00042500000000000003,0.0007575,0.000525,0.000715,0.000515
6.500000000000001e-05,0.0001975,0.00020500000000000002,0.0001625,0.00019500000000000002,0.0002775,0.00021250000000000002,5.000000000000001e-05,0.0001375,0.00021999999999999998,0.00019499999999999997,0.00031249999999999995,0.00011,0.00023500000000000002,0.0002325,0.0001525,0.0002275,3.2500000000000004e-05,5.25e-05,0.000105,6.749999999999999e-05,4.5e-05,9.5e-05,6.25e-05,0.000685,0.000395,0.0006675,0.000525,0.0006875,0.0004525
9.750000000000001e-05,0.00037499999999999995,0.00030000000000000003,0.0002375,0.0002325,0.0003125,0.00039749999999999996,0.00011499999999999999,0.00037,0.0003775,0.000285,0.0004525,0.0002275,0.00039999999999999996,0.0004125,0.0003225,0.0003925,0.00021500000000000002,0.00019250000000000002,0.0003075,0.00020499999999999997,0.00022500000000000002,0.00024249999999999999,0.000185,0.000645,0.0004,0.0006475,0.000575,0.000675,0.0005
