sample_1,sample_2,sample_3,sample_4,sample_5,sample_6,sample_7,sample_8,sample_9,sample_10,sample_11,sample_12,sample_13,sample_14,sample_15,sample_16,sample_17,sample_18,sample_19,sample_20,sample_21,sample_22,sample_23,sample_24,sample_25,sample_26,sample_27,sample_28,sample_29,sample_30
0.000885,0.000535,0.0008424999999999999,0.0010525,0.001065,0.0013674999999999998,0.0009249999999999999,0.000845,0.00105,0.0008849999999999999,0.001085,0.00088,0.00089,0.00047000000000000004,0.000465,0.00019,0.000185,0.000825,0.000565,0.0012525,0.00119,0.00068,0.0006725,0.0010775,0.0001575,0.0002075,0.0006025,0.00043499999999999995,0.000295,0.000265
0.0008825,0.000645,0.00099,0.0011175,0.00117,0.00167,0.0011125,0.00105,0.001025,0.0010225,0.00124,0.00107,0.0009425,0.00040249999999999997,0.0004975,0.00043000000000000004,0.00047749999999999995,0.001095,0.0009625,0.0016625,0.0015025,0.00108,0.0011099999999999999,0.0015674999999999999,0.00016999999999999999,0.00030250000000000003,0.0006324999999999999,0.0003775,0.0004975,0.00038
0.00065,0.0005725,0.00083,0.0011549999999999998,0.001165,0.0018149999999999998,0.00118,0.00112,0.0009425,0.001055,0.001335,0.001115,0.0008799999999999999,0.00044,0.0006525,0.0006450000000000001,0.0007199999999999999,0.0013449999999999998,0.00147,0.0020475,0.0018925,0.001465,0.0015875,0.002005,0.00035,0.00047750000000000006,0.0007624999999999999,0.00039000000000000005,0.0006025,0.0005
0.0004525,0.00047250000000000005,0.0006325,0.0012324999999999999,0.0011525,0.0018700000000000001,0.001,0.000915,0.0007950000000000001,0.0009025,0.0012150000000000002,0.0009325000000000001,0.000785,0.0006050000000000001,0.0008725,0.0006775,0.0007549999999999999,0.0013874999999999998,0.0017425000000000001,0.002145,0.0021149999999999997,0.00157,0.0018050000000000002,0.0021000000000000003,0.000495,0.00054,0.00081,0.00038,0.0005200000000000001,0.0005
0.0005149999999999999,0.00046999999999999993,0.00061,0.001155,0.00109,0.0016875,0.00066,0.0005325,0.0006100000000000001,0.0005725000000000001,0.0008225000000000001,0.000585,0.0009450000000000001,0.0008875,0.00107,0.00062,0.0006975,0.0013375000000000001,0.0015675,0.00188,0.0019850000000000002,0.0012825,0.0015825000000000001,0.0017475,0.0005775,0.0005675,0.0007575,0.0003775,0.0004325,0.0004775
0.0006375,0.0004125,0.0006200000000000001,0.000825,0.000935,0.0012799999999999999,0.0004,0.0003025,0.0004925,0.0002475,0.0004625000000000001,0.0002875,0.001155,0.0009625000000000001,0.000975,0.000485,0.0005549999999999999,0.0012274999999999999,0.0010575,0.00148,0.00163,0.000835,0.0010925000000000002,0.001235,0.000695,0.00077,0.0007924999999999999,0.0005375,0.0006025000000000001,0.0006525
0.0005775,0.0002925,0.000595,0.0006000000000000001,0.0009675,0.00114,0.000345,0.000335,0.0005225000000000001,0.0001575,0.00048750000000000003,0.0002575,0.001,0.0005975,0.0005275,0.0002875,0.000375,0.0011099999999999999,0.000865,0.00144,0.0015149999999999999,0.000795,0.0009175000000000001,0.0011400000000000002,0.00089,0.0010725,0.0010125,0.00082,0.0010624999999999999,0.001045
0.00049,0.00032,0.0006349999999999999,0.000815,0.001245,0.0015,0.0005175000000000001,0.00040500000000000003,0.00066,0.00039749999999999996,0.0008799999999999999,0.0005025,0.0006100000000000001,0.00019999999999999998,0.00020999999999999998,0.0001475,0.000295,0.0011075,0.00115,0.0017775,0.001815,0.001255,0.0013,0.0015725,0.0010175,0.0011675,0.0011225,0.0009625,0.0013974999999999999,0.0012875
0.000515,0.0004575,0.0006950000000000001,0.0011125,0.0014199999999999998,0.001855,0.0007375,0.0004375,0.0008275,0.000745,0.001245,0.000795,0.00047999999999999996,0.000205,0.000305,9.749999999999998e-05,0.00033,0.001235,0.00138,0.002055,0.0021375,0.0017075,0.0017325,0.0020499999999999997,0.0009400000000000001,0.0009475,0.0009625,0.0008550000000000001,0.001275,0.001095
0.000635,0.0005600000000000001,0.0008025,0.0011575,0.0013725,0.0018575000000000002,0.000885,0.0005875,0.0010149999999999998,0.001005,0.0013650000000000001,0.00099,0.00074,0.00045999999999999996,0.0005775,0.0001625,0.00045749999999999995,0.0014475,0.0014175000000000001,0.0021675,0.002195,0.001825,0.0017875,0.0022050000000000004,0.00066,0.0005825,0.0006675,0.00063,0.000825,0.0006774999999999999
0.0007575,0.0006025000000000001,0.0009174999999999999,0.0011475,0.001255,0.0016575000000000001,0.001045,0.0008749999999999999,0.00119,0.001185,0.0013825,0.001105,0.0010325,0.00073,0.0008700000000000001,0.00035999999999999997,0.000655,0.0015875,0.0014500000000000003,0.0022175,0.00213,0.00165,0.0016675000000000001,0.00207,0.00043999999999999996,0.0003825,0.0004575,0.0005,0.0004525,0.00045
0.0007125,0.00055,0.0008025,0.00108,0.00103,0.0013825,0.00108,0.0009425,0.001135,0.001155,0.0013225,0.0010725,0.0011325,0.0009400000000000001,0.001095,0.0005200000000000001,0.0007800000000000001,0.0015174999999999998,0.0012699999999999999,0.0021725,0.0020325,0.0013225,0.0015775000000000001,0.0017900000000000001,0.000445,0.00039750000000000007,0.00042249999999999997,0.0005025,0.00036250000000000003,0.00046750000000000003
0.0005549999999999999,0.000475,0.000505,0.0006900000000000001,0.0006125,0.0009675,0.0008049999999999999,0.000665,0.0007849999999999999,0.0007925,0.001065,0.00083,0.0012275,0.0010075,0.0011125,0.0005549999999999999,0.0008125000000000001,0.0013899999999999997,0.0009,0.0020175,0.0017625,0.001035,0.0013175,0.0014349999999999999,0.00047750000000000006,0.00042500000000000003,0.00038,0.0004825,0.000395,0.0004675
0.0005725,0.000585,0.0005250000000000001,0.00057,0.0005825,0.0010025,0.00049,0.00039000000000000005,0.0004975,0.0004775,0.0008700000000000001,0.0006925,0.0013449999999999998,0.0008625,0.0009525,0.0005974999999999999,0.0010049999999999998,0.00158,0.0010825,0.0021925,0.0018050000000000002,0.00135,0.0013025,0.0016075,0.000495,0.0004850000000000001,0.00034999999999999994,0.0005200000000000001,0.0005175000000000001,0.0005175
0.0007949999999999999,0.0008275,0.00093,0.00115,0.0011575000000000001,0.0017324999999999999,0.0004425,0.000385,0.00047749999999999995,0.0005225,0.0009350000000000001,0.000785,0.001235,0.00066,0.0008424999999999999,0.0007175,0.0013525000000000002,0.0020025,0.0019075000000000001,0.00275,0.002445,0.0021925,0.0019,0.0024025,0.0005775,0.0005825,0.0004325,0.00062,0.000695,0.0006975
0.0010225,0.00098,0.0013024999999999998,0.00189,0.0017575,0.0025125,0.0005974999999999999,0.0005474999999999999,0.00054,0.0007199999999999999,0.0011099999999999999,0.000915,0.0010025000000000001,0.000635,0.0009274999999999999,0.0008825,0.0016649999999999998,0.00232,0.002615,0.0032925000000000003,0.00316,0.0028575000000000002,0.0026275,0.0030925,0.00058,0.0006175,0.0005175,0.0006275,0.0007725000000000001,0.000785
0.001125,0.00098,0.0014399999999999999,0.002345,0.0020325,0.0029699999999999996,0.0008025,0.0006925,0.0005925,0.000875,0.0012875,0.0010175,0.0009450000000000001,0.000845,0.0012374999999999999,0.001085,0.00191,0.0025025,0.0029674999999999997,0.0036725,0.0036724999999999995,0.0031924999999999996,0.0031825,0.0034425,0.0005574999999999999,0.0006675,0.00057,0.0006225,0.0008075000000000001,0.0007825
0.0010775,0.0008475000000000001,0.0013124999999999999,0.00241,0.0019474999999999998,0.00297,0.000995,0.000665,0.0006175,0.0009875,0.0014175,0.0011175,0.001015,0.0011775000000000002,0.0016950000000000001,0.00123,0.00192,0.0025,0.0029375,0.0036950000000000004,0.0039325,0.0032350000000000005,0.0034675,0.0035325,0.00071,0.0007825,0.000605,0.0006925,0.0008625000000000002,0.0008349999999999999
0.001055,0.0007125,0.00102,0.0019325000000000002,0.0014600000000000001,0.002275,0.00103,0.0004625,0.00057,0.0010175,0.0013575,0.0011,0.0010375,0.0013625,0.00189,0.0010575,0.0014575,0.00209,0.002175,0.00297,0.003465,0.0025875000000000004,0.0029325,0.0029275,0.0008525,0.0007775,0.00051,0.0006125,0.000735,0.0007725
0.0012449999999999998,0.000695,0.0007225,0.00099,0.000655,0.0010149999999999998,0.0007174999999999999,0.0002875,0.0003775,0.0007474999999999999,0.00093,0.0007575,0.00104,0.0011875,0.001405,0.00053,0.00061,0.0012775,0.00086,0.001545,0.0019199999999999998,0.00108,0.0013075,0.0013650000000000001,0.0007524999999999999,0.00069,0.000385,0.000375,0.000465,0.0004875
0.001405,0.0006275,0.00054,0.0002725,0.000125,0.0001825,0.00030750000000000005,0.00034750000000000004,0.000195,0.0003675,0.00047,0.0004075,0.0011175,0.0007775000000000001,0.0005825,8e-05,4.5e-05,0.00069,0.00013,0.000675,0.000585,0.0,0.0,0.00016749999999999998,0.0006275,0.0007449999999999999,0.00047250000000000005,0.00038250000000000003,0.0005,0.00036250000000000003
0.0012950000000000001,0.00047249999999999994,0.00053,0.00019999999999999998,0.00031499999999999996,0.00035,0.00034250000000000003,0.0007225,0.000345,0.00043249999999999994,0.0005675000000000001,0.0006399999999999999,0.0012775,0.0004725,0.000115,7.75e-05,0.0002325,0.00084,0.0005749999999999999,0.00119,0.0007475000000000001,0.0004475,0.0002475,0.00048249999999999996,0.0006200000000000001,0.00081,0.0006575,0.00061,0.0008274999999999999,0.0005275
0.00115,0.0006100000000000001,0.00072,0.0006050000000000001,0.0008575000000000001,0.0009699999999999999,0.000775,0.001125,0.0006950000000000001,0.0008424999999999999,0.001085,0.001165,0.0013974999999999999,0.0005124999999999999,0.00023249999999999999,0.00037,0.000835,0.001355,0.0015524999999999998,0.0022125,0.0016725,0.0015225,0.001235,0.0014675,0.0006349999999999999,0.0008225000000000001,0.00075,0.00077,0.0010675,0.000755
0.001065,0.0009175000000000001,0.0008900000000000001,0.00122,0.0012575,0.0015125,0.0012374999999999999,0.001245,0.0009750000000000001,0.0012000000000000001,0.00157,0.0014425000000000002,0.001225,0.0007375,0.0006875,0.0005425,0.0011275,0.0015474999999999998,0.0019950000000000002,0.0026625,0.0023,0.002055,0.001915,0.0020375,0.0007049999999999999,0.0009350000000000001,0.0007675,0.0009125000000000001,0.001155,0.0009450000000000001
0.0009074999999999999,0.0009575,0.00086,0.001535,0.0013175,0.0016875000000000002,0.0015300000000000001,0.0012100000000000001,0.001185,0.00138,0.0017949999999999997,0.0014475000000000002,0.0009575,0.0008325,0.0010225,0.0004725,0.0010075000000000001,0.001395,0.0016775,0.002535,0.00244,0.0019875,0.002045,0.002045,0.000735,0.00098,0.0006975,0.0009875,0.0011375,0.001015
0.0007325,0.00075,0.00077,0.001265,0.0010925000000000002,0.0014025,0.0014824999999999999,0.00117,0.0011925,0.001235,0.0016275,0.0012325,0.0010325,0.0007575,0.0010275000000000002,0.000475,0.000945,0.0013599999999999999,0.0013775000000000003,0.002365,0.0023125,0.0017575000000000002,0.001825,0.0018225,0.000565,0.0008125000000000001,0.0005525,0.00088,0.0010525,0.00089
0.000675,0.00062,0.0007549999999999999,0.0009599999999999999,0.0008550000000000001,0.00108,0.0011524999999999999,0.0009899999999999998,0.00089,0.00084,0.0012324999999999999,0.0009125,0.0012724999999999998,0.0008525,0.0011275,0.000725,0.0011675,0.0015775000000000001,0.0016075,0.002465,0.00234,0.0017274999999999999,0.0017725000000000002,0.0017675,0.00047999999999999996,0.000685,0.00046,0.0008125,0.0009975000000000001,0.0007925
0.000695,0.0005625,0.000735,0.0009125000000000001,0.0007475,0.000955,0.00088,0.0007425000000000001,0.0006225,0.00061,0.0009875,0.000785,0.001365,0.001205,0.0015275000000000002,0.0009725000000000001,0.0013549999999999999,0.00169,0.00162,0.0025399999999999997,0.0024525,0.0017525000000000002,0.0019475,0.001805,0.00065,0.0006875000000000001,0.000505,0.0008675,0.0009275000000000002,0.0008425
0.0007725,0.00047,0.000705,0.0006850000000000001,0.0006025,0.0008449999999999999,0.0008675,0.0007875,0.000715,0.000705,0.0010350000000000001,0.00097,0.0015325,0.0014475,0.0017024999999999998,0.0010625,0.00134,0.001655,0.001425,0.0024375,0.0022525,0.001675,0.0019825,0.00172,0.0007599999999999999,0.000625,0.00059,0.0007875,0.0007425,0.0008075000000000001
0.0008,0.0003575,0.0006225,0.00033250000000000006,0.0004175,0.0007,0.001055,0.000975,0.0009599999999999999,0.0009025000000000001,0.0012325,0.0011899999999999999,0.0017575,0.0014325,0.001525,0.0010249999999999999,0.0011949999999999999,0.0016075,0.00146,0.0021625,0.00186,0.001535,0.001775,0.001535,0.0007275,0.0005075,0.00058,0.0005725000000000001,0.0005575,0.00063
0.00075,0.00028,0.0005200000000000001,0.0001575,0.000405,0.0006349999999999999,0.001155,0.001005,0.0010600000000000002,0.000985,0.0013425000000000002,0.0011625,0.001865,0.0013024999999999998,0.0013300000000000002,0.0008925,0.0010875,0.0016150000000000001,0.00136,0.0018775,0.0016625,0.001485,0.00149,0.0013975,0.00058,0.00042,0.0005175,0.00041,0.0005175,0.0004825
0.0006925,0.00029,0.0005575,0.00027749999999999997,0.0006625,0.000745,0.0010575,0.001,0.0010375,0.0009750000000000001,0.00129,0.0009649999999999999,0.0018700000000000001,0.00112,0.001215,0.0008175,0.0011675,0.0017625,0.0015875,0.0020025,0.0019350000000000003,0.00175,0.0014825000000000003,0.001555,0.0003725,0.00044249999999999997,0.0005275,0.0003525,0.00062,0.0005325
0.00052,0.00034,0.0006000000000000001,0.00078,0.000985,0.0010575,0.0009224999999999999,0.0008675,0.0008975000000000001,0.0009125000000000001,0.0011125,0.000755,0.0017025,0.001105,0.0014075000000000001,0.0009125,0.0013275000000000001,0.001905,0.0020975,0.0025,0.0026575,0.0022075,0.002065,0.002065,0.00042249999999999997,0.0006450000000000001,0.0006025000000000001,0.00047250000000000005,0.00081,0.00084
0.0003625,0.0003725,0.0005475,0.0012225,0.00112,0.001265,0.0009225,0.000655,0.000755,0.0008775,0.00095,0.0007250000000000001,0.00152,0.001245,0.001705,0.0009699999999999999,0.0013425,0.0018824999999999998,0.0021375,0.0027675,0.0030925,0.0023725000000000005,0.0025325,0.0024200000000000003,0.0006825,0.0008175,0.000675,0.0007175,0.0009475,0.001145
0.0005275,0.00044750000000000004,0.000535,0.0012125,0.001005,0.0010775,0.0010225,0.0006374999999999999,0.0007475,0.0008874999999999999,0.0008725,0.0008575,0.001545,0.0013650000000000001,0.0017875,0.000825,0.0011675,0.0017400000000000002,0.00175,0.0024725,0.0027325,0.00201,0.0021725,0.0021675,0.0007574999999999999,0.000695,0.0005600000000000001,0.0008525,0.0008275000000000001,0.001075
0.00091,0.00047250000000000005,0.000595,0.0008225,0.0007375000000000001,0.00058,0.0010175,0.000755,0.0007700000000000001,0.0008025,0.000785,0.0008349999999999999,0.00173,0.0013725,0.0016125,0.000575,0.00095,0.0015775000000000001,0.001115,0.0018625,0.001935,0.00136,0.0013425,0.0014375,0.0005300000000000001,0.00038250000000000003,0.0003025,0.000695,0.000495,0.0005925
0.001185,0.0004625,0.0007325,0.00055,0.00066,0.00041,0.00098,0.0009425,0.0008049999999999999,0.000755,0.000875,0.0007725,0.0018275,0.0012200000000000002,0.0012799999999999999,0.00044,0.0009425,0.0015674999999999999,0.0010225,0.0016075,0.0014925,0.0010775,0.0009175,0.0010225,0.00036,0.00030500000000000004,0.00029249999999999995,0.0005225,0.00035749999999999996,0.0002525
0.0012125,0.0005525,0.0009024999999999999,0.000815,0.0008875,0.0008625,0.00112,0.001095,0.0008550000000000001,0.00098,0.001265,0.0009925,0.001715,0.00129,0.001235,0.0005675,0.0011975,0.0017375,0.0014775,0.00191,0.0017649999999999999,0.0014375,0.0013150000000000002,0.0013375,0.000535,0.0005225,0.000525,0.0007099999999999999,0.0004950000000000001,0.00047000000000000004
0.0010725,0.0006325,0.0009925,0.0010175,0.0011,0.001235,0.0012100000000000001,0.00108,0.0008049999999999999,0.001145,0.0015050000000000003,0.0012225,0.0015975,0.001475,0.00126,0.00075,0.0013375000000000001,0.00184,0.00153,0.002195,0.0020375,0.0018150000000000002,0.00172,0.001665,0.0006625,0.0006100000000000001,0.000675,0.0009274999999999999,0.000615,0.0007775
0.0009125,0.0006125,0.0009674999999999999,0.0006825,0.0009525,0.001,0.0010875,0.0009950000000000002,0.00074,0.0009975,0.0013024999999999998,0.001115,0.0016099999999999999,0.0013075,0.0009775,0.00075,0.001155,0.001715,0.00133,0.0020350000000000004,0.00179,0.00166,0.001405,0.0013675000000000002,0.0005074999999999999,0.00048000000000000007,0.0007,0.0008725,0.0006925000000000001,0.0007949999999999999
0.0007775,0.000585,0.0008225000000000001,0.0004075,0.0006025,0.0006325,0.001065,0.0010025,0.00081,0.0008975,0.001065,0.0009400000000000001,0.0016175,0.001145,0.0009649999999999999,0.0007250000000000001,0.0009699999999999999,0.00156,0.0012950000000000001,0.0018100000000000002,0.001635,0.0013325,0.001035,0.001065,0.0003975,0.00046499999999999997,0.0006624999999999999,0.00081,0.0008275,0.0007650000000000001
